1,1,-2.2178,-1.3887
1,1,-2.2138,-1.8423
1,1,-2.2099,-2.1822
1,1,-2.206,-2.3709
1,1,-2.2021,-2.4071
1,1,-2.1982,-2.3235
1,1,-2.1943,-2.1769
1,1,-2.1904,-2.0294
1,1,-2.1865,-1.9296
1,1,-2.1826,-1.8976
1,1,-2.1787,-1.9201
1,1,-2.1748,-1.9571
1,1,-2.1709,-1.9573
1,1,-2.167,-1.877
1,1,-2.1631,-1.6943
1,1,-2.1592,-1.4162
1,1,-2.1553,-1.0746
1,1,-2.1513,-0.71479
1,1,-2.1474,-0.38003
1,1,-2.1435,-0.098326
1,1,-2.1396,0.12472
1,1,-2.1357,0.3046
1,1,-2.1318,0.46858
1,1,-2.1279,0.64164
1,1,-2.124,0.83248
1,1,-2.1201,1.0251
1,1,-2.1162,1.1796
1,1,-2.1123,1.2434
1,1,-2.1084,1.1695
1,1,-2.1045,0.93512
1,1,-2.1006,0.55448
1,1,-2.0967,0.078077
1,1,-2.0928,-0.42047
1,1,-2.0888,-0.86625
1,1,-2.0849,-1.2043
1,1,-2.081,-1.4117
1,1,-2.0771,-1.4948
1,1,-2.0732,-1.4749
1,1,-2.0693,-1.3696
1,1,-2.0654,-1.1802
1,1,-2.0615,-0.89351
1,1,-2.0576,-0.4967
1,1,-2.0537,0.0017886
1,1,-2.0498,0.55844
1,1,-2.0459,1.0976
1,1,-2.042,1.5332
1,1,-2.0381,1.8009
1,1,-2.0342,1.8858
1,1,-2.0303,1.8307
1,1,-2.0263,1.7177
1,1,-2.0224,1.6318
1,1,-2.0185,1.621
1,1,-2.0146,1.6733
1,1,-2.0107,1.7243
1,1,-2.0068,1.6917
1,1,-2.0029,1.5219
1,1,-1.999,1.2247
1,1,-1.9951,0.87677
1,1,-1.9912,0.59076
1,1,-1.9873,0.46206
1,1,-1.9834,0.51988
1,1,-1.9795,0.70774
1,1,-1.9756,0.90579
1,1,-1.9717,0.98703
1,1,-1.9678,0.8817
1,1,-1.9638,0.61836
1,1,-1.9599,0.31943
1,1,-1.956,0.1502
1,1,-1.9521,0.24283
1,1,-1.9482,0.63017
1,1,-1.9443,1.2214
1,1,-1.9404,1.833
1,1,-1.9365,2.2627
1,1,-1.9326,2.3739
1,1,-1.9287,2.1523
1,1,-1.9248,1.7089
1,1,-1.9209,1.2269
1,1,-1.917,0.87769
1,1,-1.9131,0.74455
1,1,-1.9092,0.78785
1,1,-1.9053,0.86802
1,1,-1.9013,0.81459
1,1,-1.8974,0.50893
1,1,-1.8935,-0.05739
1,1,-1.8896,-0.77477
1,1,-1.8857,-1.4609
1,1,-1.8818,-1.9378
1,1,-1.8779,-2.1053
1,1,-1.874,-1.9797
1,1,-1.8701,-1.6806
1,1,-1.8662,-1.3771
1,1,-1.8623,-1.2154
1,1,-1.8584,-1.2626
1,1,-1.8545,-1.4866
1,1,-1.8506,-1.7777
1,1,-1.8467,-1.9988
1,1,-1.8428,-2.0401
1,1,-1.8388,-1.8573
1,1,-1.8349,-1.4805
1,1,-1.831,-0.9977
1,1,-1.8271,-0.52274
1,1,-1.8232,-0.16284
1,1,-1.8193,0.0047562
1,1,-1.8154,-0.055028
1,1,-1.8115,-0.33141
1,1,-1.8076,-0.76886
1,1,-1.8037,-1.2727
1,1,-1.7998,-1.7221
1,1,-1.7959,-1.9935
1,1,-1.792,-1.9933
1,1,-1.7881,-1.6906
1,1,-1.7842,-1.1367
1,1,-1.7803,-0.45925
1,1,-1.7763,0.17347
1,1,-1.7724,0.60788
1,1,-1.7685,0.76022
1,1,-1.7646,0.64755
1,1,-1.7607,0.37946
1,1,-1.7568,0.11132
1,1,-1.7529,-0.022181
1,1,-1.749,0.035456
1,1,-1.7451,0.24036
1,1,-1.7412,0.4722
1,1,-1.7373,0.59414
1,1,-1.7334,0.52142
1,1,-1.7295,0.26637
1,1,-1.7256,-0.061937
1,1,-1.7217,-0.3046
1,1,-1.7178,-0.32535
1,1,-1.7138,-0.075339
1,1,-1.7099,0.38009
1,1,-1.706,0.88565
1,1,-1.7021,1.2613
1,1,-1.6982,1.379
1,1,-1.6943,1.2183
1,1,-1.6904,0.87436
1,1,-1.6865,0.51889
1,1,-1.6826,0.32983
1,1,-1.6787,0.42187
1,1,-1.6748,0.80602
1,1,-1.6709,1.392
1,1,-1.667,2.0279
1,1,-1.6631,2.5566
1,1,-1.6592,2.8639
1,1,-1.6553,2.9013
1,1,-1.6513,2.6814
1,1,-1.6474,2.2554
1,1,-1.6435,1.6885
1,1,-1.6396,1.0448
1,1,-1.6357,0.38525
1,1,-1.6318,-0.23183
1,1,-1.6279,-0.75365
1,1,-1.624,-1.1468
1,1,-1.6201,-1.4162
1,1,-1.6162,-1.616
1,1,-1.6123,-1.8414
1,1,-1.6084,-2.1948
1,1,-1.6045,-2.7383
1,1,-1.6006,-3.4512
1,1,-1.5967,-4.2178
1,1,-1.5928,-4.8552
1,1,-1.5888,-5.1787
1,1,-1.5849,-5.0777
1,1,-1.581,-4.5709
1,1,-1.5771,-3.8141
1,1,-1.5732,-3.0514
1,1,-1.5693,-2.5287
1,1,-1.5654,-2.4027
1,1,-1.5615,-2.6837
1,1,-1.5576,-3.2354
1,1,-1.5537,-3.832
1,1,-1.5498,-4.2461
1,1,-1.5459,-4.3317
1,1,-1.542,-4.0687
1,1,-1.5381,-3.5542
1,1,-1.5342,-2.9511
1,1,-1.5303,-2.42
1,1,-1.5263,-2.0653
1,1,-1.5224,-1.9165
1,1,-1.5185,-1.9431
1,1,-1.5146,-2.089
1,1,-1.5107,-2.3032
1,1,-1.5068,-2.5504
1,1,-1.5029,-2.8008
1,1,-1.499,-3.0105
1,1,-1.4951,-3.1126
1,1,-1.4912,-3.0297
1,1,-1.4873,-2.7066
1,1,-1.4834,-2.148
1,1,-1.4795,-1.437
1,1,-1.4756,-0.72188
1,1,-1.4717,-0.16954
1,1,-1.4678,0.095104
1,1,-1.4638,0.036735
1,1,-1.4599,-0.2788
1,1,-1.456,-0.71608
1,1,-1.4521,-1.1314
1,1,-1.4482,-1.4357
1,1,-1.4443,-1.6305
1,1,-1.4404,-1.8002
1,1,-1.4365,-2.0663
1,1,-1.4326,-2.5259
1,1,-1.4287,-3.2043
1,1,-1.4248,-4.0432
1,1,-1.4209,-4.9287
1,1,-1.417,-5.7412
1,1,-1.4131,-6.4026
1,1,-1.4092,-6.8963
1,1,-1.4053,-7.2534
1,1,-1.4013,-7.5144
1,1,-1.3974,-7.691
1,1,-1.3935,-7.7501
1,1,-1.3896,-7.6311
1,1,-1.3857,-7.2868
1,1,-1.3818,-6.7279
1,1,-1.3779,-6.0429
1,1,-1.374,-5.3822
1,1,-1.3701,-4.9084
1,1,-1.3662,-4.7353
1,1,-1.3623,-4.8845
1,1,-1.3584,-5.2778
1,1,-1.3545,-5.7722
1,1,-1.3506,-6.2185
1,1,-1.3467,-6.5173
1,1,-1.3428,-6.6471
1,1,-1.3388,-6.6545
1,1,-1.3349,-6.6131
1,1,-1.331,-6.577
1,1,-1.3271,-6.5512
1,1,-1.3232,-6.4956
1,1,-1.3193,-6.3587
1,1,-1.3154,-6.1213
1,1,-1.3115,-5.8259
1,1,-1.3076,-5.5727
1,1,-1.3037,-5.4831
1,1,-1.2998,-5.645
1,1,-1.2959,-6.0673
1,1,-1.292,-6.6649
1,1,-1.2881,-7.2828
1,1,-1.2842,-7.7492
1,1,-1.2803,-7.9341
1,1,-1.2763,-7.7879
1,1,-1.2724,-7.3462
1,1,-1.2685,-6.702
1,1,-1.2646,-5.9624
1,1,-1.2607,-5.2128
1,1,-1.2568,-4.5034
1,1,-1.2529,-3.8624
1,1,-1.249,-3.3217
1,1,-1.2451,-2.938
1,1,-1.2412,-2.7909
1,1,-1.2373,-2.9577
1,1,-1.2334,-3.4728
1,1,-1.2295,-4.2946
1,1,-1.2256,-5.298
1,1,-1.2217,-6.3007
1,1,-1.2178,-7.1165
1,1,-1.2138,-7.6136
1,1,-1.2099,-7.7555
1,1,-1.206,-7.6067
1,1,-1.2021,-7.3011
1,1,-1.1982,-6.9874
1,1,-1.1943,-6.773
1,1,-1.1904,-6.6899
1,1,-1.1865,-6.6919
1,1,-1.1826,-6.6844
1,1,-1.1787,-6.5695
1,1,-1.1748,-6.2894
1,1,-1.1709,-5.8517
1,1,-1.167,-5.3288
1,1,-1.1631,-4.8341
1,1,-1.1592,-4.4867
1,1,-1.1553,-4.3751
1,1,-1.1513,-4.5324
1,1,-1.1474,-4.9272
1,1,-1.1435,-5.4718
1,1,-1.1396,-6.0435
1,1,-1.1357,-6.5146
1,1,-1.1318,-6.7832
1,1,-1.1279,-6.7993
1,1,-1.124,-6.5778
1,1,-1.1201,-6.195
1,1,-1.1162,-5.7676
1,1,-1.1123,-5.4184
1,1,-1.1084,-5.2395
1,1,-1.1045,-5.2638
1,1,-1.1006,-5.4558
1,1,-1.0967,-5.7248
1,1,-1.0928,-5.9574
1,1,-1.0888,-6.0566
1,1,-1.0849,-5.975
1,1,-1.081,-5.7307
1,1,-1.0771,-5.4004
1,1,-1.0732,-5.0942
1,1,-1.0693,-4.9218
1,1,-1.0654,-4.9596
1,1,-1.0615,-5.2299
1,1,-1.0576,-5.694
1,1,-1.0537,-6.2608
1,1,-1.0498,-6.8072
1,1,-1.0459,-7.205
1,1,-1.042,-7.3513
1,1,-1.0381,-7.1956
1,1,-1.0342,-6.7572
1,1,-1.0303,-6.127
1,1,-1.0263,-5.447
1,1,-1.0224,-4.8719
1,1,-1.0185,-4.5205
1,1,-1.0146,-4.434
1,1,-1.0107,-4.5588
1,1,-1.0068,-4.7641
1,1,-1.0029,-4.8926
1,1,-0.999,-4.8257
1,1,-0.99509,-4.5373
1,1,-0.99119,-4.1112
1,1,-0.98728,-3.7102
1,1,-0.98338,-3.5076
1,1,-0.97947,-3.6077
1,1,-0.97556,-3.9912
1,1,-0.97166,-4.5128
1,1,-0.96775,-4.9552
1,1,-0.96384,-5.1193
1,1,-0.95994,-4.9122
1,1,-0.95603,-4.3923
1,1,-0.95213,-3.7498
1,1,-0.94822,-3.2281
1,1,-0.94431,-3.0191
1,1,-0.94041,-3.1779
1,1,-0.9365,-3.5974
1,1,-0.93259,-4.0531
1,1,-0.92869,-4.3028
1,1,-0.92478,-4.1963
1,1,-0.92088,-3.7476
1,1,-0.91697,-3.1366
1,1,-0.91306,-2.6393
1,1,-0.90916,-2.5143
1,1,-0.90525,-2.8945
1,1,-0.90134,-3.7289
1,1,-0.89744,-4.7991
1,1,-0.89353,-5.8019
1,1,-0.88963,-6.4648
1,1,-0.88572,-6.6459
1,1,-0.88181,-6.3805
1,1,-0.87791,-5.8569
1,1,-0.874,-5.3364
1,1,-0.87009,-5.0506
1,1,-0.86619,-5.1172
1,1,-0.86228,-5.5065
1,1,-0.85838,-6.066
1,1,-0.85447,-6.5895
1,1,-0.85056,-6.9006
1,1,-0.84666,-6.917
1,1,-0.84275,-6.6718
1,1,-0.83884,-6.2894
1,1,-0.83494,-5.928
1,1,-0.83103,-5.7141
1,1,-0.82713,-5.6959
1,1,-0.82322,-5.8311
1,1,-0.81931,-6.0121
1,1,-0.81541,-6.1155
1,1,-0.8115,-6.055
1,1,-0.80759,-5.8163
1,1,-0.80369,-5.4626
1,1,-0.79978,-5.1077
1,1,-0.79588,-4.871
1,1,-0.79197,-4.8302
1,1,-0.78806,-4.9923
1,1,-0.78416,-5.2912
1,1,-0.78025,-5.6137
1,1,-0.77634,-5.8409
1,1,-0.77244,-5.8904
1,1,-0.76853,-5.7425
1,1,-0.76463,-5.4436
1,1,-0.76072,-5.0858
1,1,-0.75681,-4.7737
1,1,-0.75291,-4.5915
1,1,-0.749,-4.5803
1,1,-0.74509,-4.7322
1,1,-0.74119,-4.9994
1,1,-0.73728,-5.3117
1,1,-0.73338,-5.5953
1,1,-0.72947,-5.7876
1,1,-0.72556,-5.8468
1,1,-0.72166,-5.7575
1,1,-0.71775,-5.5327
1,1,-0.71384,-5.2144
1,1,-0.70994,-4.8677
1,1,-0.70603,-4.569
1,1,-0.70213,-4.3868
1,1,-0.69822,-4.3609
1,1,-0.69431,-4.4867
1,1,-0.69041,-4.7141
1,1,-0.6865,-4.9618
1,1,-0.68259,-5.1464
1,1,-0.67869,-5.213
1,1,-0.67478,-5.1569
1,1,-0.67088,-5.0256
1,1,-0.66697,-4.8986
1,1,-0.66306,-4.855
1,1,-0.65916,-4.9407
1,1,-0.65525,-5.1512
1,1,-0.65134,-5.4353
1,1,-0.64744,-5.7181
1,1,-0.64353,-5.9316
1,1,-0.63963,-6.0389
1,1,-0.63572,-6.041
1,1,-0.63181,-5.9669
1,1,-0.62791,-5.8532
1,1,-0.624,-5.7262
1,1,-0.62009,-5.5965
1,1,-0.61619,-5.4665
1,1,-0.61228,-5.3452
1,1,-0.60838,-5.2579
1,1,-0.60447,-5.2433
1,1,-0.60056,-5.3345
1,1,-0.59666,-5.5357
1,1,-0.59275,-5.8066
1,1,-0.58884,-6.0673
1,1,-0.58494,-6.2254
1,1,-0.58103,-6.2157
1,1,-0.57713,-6.0354
1,1,-0.57322,-5.754
1,1,-0.56931,-5.4923
1,1,-0.56541,-5.3747
1,1,-0.5615,-5.4765
1,1,-0.55759,-5.7876
1,1,-0.55369,-6.2128
1,1,-0.54978,-6.6079
1,1,-0.54588,-6.8394
1,1,-0.54197,-6.839
1,1,-0.53806,-6.6308
1,1,-0.53416,-6.3171
1,1,-0.53025,-6.0299
1,1,-0.52634,-5.8693
1,1,-0.52244,-5.8568
1,1,-0.51853,-5.9244
1,1,-0.51463,-5.9447
1,1,-0.51072,-5.7884
1,1,-0.50681,-5.3844
1,1,-0.50291,-4.7563
1,1,-0.499,-4.0192
1,1,-0.49509,-3.3402
1,1,-0.49119,-2.878
1,1,-0.48728,-2.7275
1,1,-0.48338,-2.8913
1,1,-0.47947,-3.2865
1,1,-0.47556,-3.7834
1,1,-0.47166,-4.2554
1,1,-0.46775,-4.6223
1,1,-0.46384,-4.8687
1,1,-0.45994,-5.0337
1,1,-0.45603,-5.1806
1,1,-0.45213,-5.3602
1,1,-0.44822,-5.5853
1,1,-0.44431,-5.8257
1,1,-0.44041,-6.0252
1,1,-0.4365,-6.13
1,1,-0.43259,-6.117
1,1,-0.42869,-6.0082
1,1,-0.42478,-5.8658
1,1,-0.42088,-5.7691
1,1,-0.41697,-5.7849
1,1,-0.41306,-5.941
1,1,-0.40916,-6.2164
1,1,-0.40525,-6.549
1,1,-0.40134,-6.8603
1,1,-0.39744,-7.0842
1,1,-0.39353,-7.1903
1,1,-0.38963,-7.1909
1,1,-0.38572,-7.1313
1,1,-0.38181,-7.0673
1,1,-0.37791,-7.0408
1,1,-0.374,-7.0648
1,1,-0.37009,-7.1233
1,1,-0.36619,-7.1861
1,1,-0.36228,-7.2304
1,1,-0.35838,-7.2585
1,1,-0.35447,-7.3023
1,1,-0.35056,-7.4113
1,1,-0.34666,-7.6289
1,1,-0.34275,-7.9676
1,1,-0.33884,-8.393
1,1,-0.33494,-8.8268
1,1,-0.33103,-9.1668
1,1,-0.32713,-9.3185
1,1,-0.32322,-9.2266
1,1,-0.31931,-8.8954
1,1,-0.31541,-8.391
1,1,-0.3115,-7.8255
1,1,-0.30759,-7.3271
1,1,-0.30369,-7.0071
1,1,-0.29978,-6.9305
1,1,-0.29588,-7.0997
1,1,-0.29197,-7.4529
1,1,-0.28806,-7.8794
1,1,-0.28416,-8.2463
1,1,-0.28025,-8.4332
1,1,-0.27634,-8.3652
1,1,-0.27244,-8.0355
1,1,-0.26853,-7.5104
1,1,-0.26463,-6.9116
1,1,-0.26072,-6.3801
1,1,-0.25681,-6.0306
1,1,-0.25291,-5.9116
1,1,-0.249,-5.986
1,1,-0.24509,-6.1421
1,1,-0.24119,-6.2321
1,1,-0.23728,-6.1277
1,1,-0.23338,-5.7704
1,1,-0.22947,-5.1992
1,1,-0.22556,-4.542
1,1,-0.22166,-3.9734
1,1,-0.21775,-3.6542
1,1,-0.21384,-3.6738
1,1,-0.20994,-4.0193
1,1,-0.20603,-4.5817
1,1,-0.20213,-5.197
1,1,-0.19822,-5.7061
1,1,-0.19431,-6.0104
1,1,-0.19041,-6.1013
1,1,-0.1865,-6.0547
1,1,-0.18259,-5.9927
1,1,-0.17869,-6.0299
1,1,-0.17478,-6.2258
1,1,-0.17088,-6.5615
1,1,-0.16697,-6.9503
1,1,-0.16306,-7.2747
1,1,-0.15916,-7.4355
1,1,-0.15525,-7.392
1,1,-0.15134,-7.176
1,1,-0.14744,-6.8767
1,1,-0.14353,-6.6017
1,1,-0.13963,-6.4316
1,1,-0.13572,-6.3884
1,1,-0.13181,-6.43
1,1,-0.12791,-6.4733
1,1,-0.124,-6.4351
1,1,-0.12009,-6.2732
1,1,-0.11619,-6.0078
1,1,-0.11228,-5.715
1,1,-0.10838,-5.4937
1,1,-0.10447,-5.4209
1,1,-0.10056,-5.5157
1,1,-0.096656,-5.7285
1,1,-0.09275,-5.9599
1,1,-0.088844,-6.1035
1,1,-0.084938,-6.0903
1,1,-0.081031,-5.9183
1,1,-0.077125,-5.651
1,1,-0.073219,-5.3886
1,1,-0.069313,-5.2231
1,1,-0.065406,-5.2003
1,1,-0.0615,-5.3041
1,1,-0.057594,-5.4701
1,1,-0.053688,-5.6211
1,1,-0.049781,-5.7053
1,1,-0.045875,-5.7192
1,1,-0.041969,-5.7046
1,1,-0.038063,-5.7217
1,1,-0.034156,-5.8148
1,1,-0.03025,-5.9883
1,1,-0.026344,-6.2058
1,1,-0.022438,-6.4136
1,1,-0.018531,-6.5734
1,1,-0.014625,-6.6868
1,1,-0.010719,-6.7951
1,1,-0.0068125,-6.952
1,1,-0.0029063,-7.1819
1,1,0.001,-7.4472
1,1,0.0049062,-7.6439
1,1,0.0088125,-7.6349
1,1,0.012719,-7.3092
1,1,0.016625,-6.6443
1,1,0.020531,-5.7393
1,1,0.024437,-4.8019
1,1,0.028344,-4.0884
1,1,0.03225,-3.818
1,1,0.036156,-4.094
1,1,0.040062,-4.8641
1,1,0.043969,-5.9364
1,1,0.047875,-7.0424
1,1,0.051781,-7.9253
1,1,0.055687,-8.4175
1,1,0.059594,-8.4815
1,1,0.0635,-8.2041
1,1,0.067406,-7.7505
1,1,0.071312,-7.3015
1,1,0.075219,-6.9973
1,1,0.079125,-6.9067
1,1,0.083031,-7.0244
1,1,0.086937,-7.2915
1,1,0.090844,-7.6246
1,1,0.09475,-7.9431
1,1,0.098656,-8.1877
1,1,0.10256,-8.3284
1,1,0.10647,-8.3672
1,1,0.11037,-8.3336
1,1,0.11428,-8.2771
1,1,0.11819,-8.2529
1,1,0.12209,-8.3039
1,1,0.126,-8.4433
1,1,0.12991,-8.6456
1,1,0.13381,-8.8526
1,1,0.13772,-8.9952
1,1,0.14162,-9.0258
1,1,0.14553,-8.9461
1,1,0.14944,-8.816
1,1,0.15334,-8.7377
1,1,0.15725,-8.8155
1,1,0.16116,-9.1094
1,1,0.16506,-9.6005
1,1,0.16897,-10.189
1,1,0.17287,-10.723
1,1,0.17678,-11.062
1,1,0.18069,-11.125
1,1,0.18459,-10.937
1,1,0.1885,-10.616
1,1,0.19241,-10.334
1,1,0.19631,-10.251
1,1,0.20022,-10.445
1,1,0.20412,-10.889
1,1,0.20803,-11.45
1,1,0.21194,-11.945
1,1,0.21584,-12.199
1,1,0.21975,-12.11
1,1,0.22366,-11.67
1,1,0.22756,-10.956
1,1,0.23147,-10.085
1,1,0.23537,-9.1673
1,1,0.23928,-8.2641
1,1,0.24319,-7.3816
1,1,0.24709,-6.4952
1,1,0.251,-5.5916
1,1,0.25491,-4.7059
1,1,0.25881,-3.932
1,1,0.26272,-3.3963
1,1,0.26662,-3.2021
1,1,0.27053,-3.3667
1,1,0.27444,-3.7819
1,1,0.27834,-4.2203
1,1,0.28225,-4.3941
1,1,0.28616,-4.0506
1,1,0.29006,-3.0701
1,1,0.29397,-1.5265
1,1,0.29787,0.31757
1,1,0.30178,2.0868
1,1,0.30569,3.4158
1,1,0.30959,4.074
1,1,0.3135,4.0451
1,1,0.31741,3.5267
1,1,0.32131,2.8497
1,1,0.32522,2.3483
1,1,0.32912,2.2312
1,1,0.33303,2.5084
1,1,0.33694,3.0018
1,1,0.34084,3.4352
1,1,0.34475,3.5625
1,1,0.34866,3.2801
1,1,0.35256,2.6718
1,1,0.35647,1.969
1,1,0.36037,1.4425
1,1,0.36428,1.2773
1,1,0.36819,1.486
1,1,0.37209,1.9009
1,1,0.376,2.25
1,1,0.37991,2.2812
1,1,0.38381,1.8789
1,1,0.38772,1.119
1,1,0.39162,0.23705
1,1,0.39553,-0.47734
1,1,0.39944,-0.81173
1,1,0.40334,-0.72703
1,1,0.40725,-0.37476
1,1,0.41116,-0.026246
1,1,0.41506,0.054285
1,1,0.41897,-0.26489
1,1,0.42287,-0.91723
1,1,0.42678,-1.6632
1,1,0.43069,-2.1972
1,1,0.43459,-2.2894
1,1,0.4385,-1.8993
1,1,0.44241,-1.2092
1,1,0.44631,-0.55961
1,1,0.45022,-0.3133
1,1,0.45412,-0.70267
1,1,0.45803,-1.7263
1,1,0.46194,-3.1379
1,1,0.46584,-4.5339
1,1,0.46975,-5.5033
1,1,0.47366,-5.7817
1,1,0.47756,-5.3463
1,1,0.48147,-4.4185
1,1,0.48537,-3.3743
1,1,0.48928,-2.6011
1,1,0.49319,-2.359
1,1,0.49709,-2.6981
1,2,-2.499,5.0989
1,2,-2.4951,4.9743
1,2,-2.4912,4.5261
1,2,-2.4873,3.7564
1,2,-2.4834,2.769
1,2,-2.4795,1.7156
1,2,-2.4756,0.73262
1,2,-2.4717,-0.099931
1,2,-2.4678,-0.76077
1,2,-2.4638,-1.2552
1,2,-2.4599,-1.5731
1,2,-2.456,-1.668
1,2,-2.4521,-1.4761
1,2,-2.4482,-0.97228
1,2,-2.4443,-0.23203
1,2,-2.4404,0.53975
1,2,-2.4365,1.0443
1,2,-2.4326,0.98944
1,2,-2.4287,0.22096
1,2,-2.4248,-1.1735
1,2,-2.4209,-2.8434
1,2,-2.417,-4.2639
1,2,-2.4131,-4.9101
1,2,-2.4092,-4.4564
1,2,-2.4053,-2.9152
1,2,-2.4013,-0.65534
1,2,-2.3974,1.717
1,2,-2.3935,3.5692
1,2,-2.3896,4.4616
1,2,-2.3857,4.2865
1,2,-2.3818,3.2712
1,2,-2.3779,1.8525
1,2,-2.374,0.48316
1,2,-2.3701,-0.53967
1,2,-2.3662,-1.1516
1,2,-2.3623,-1.4774
1,2,-2.3584,-1.7013
1,2,-2.3545,-1.927
1,2,-2.3506,-2.1027
1,2,-2.3467,-2.0518
1,2,-2.3428,-1.5916
1,2,-2.3388,-0.67333
1,2,-2.3349,0.53564
1,2,-2.331,1.6803
1,2,-2.3271,2.3545
1,2,-2.3232,2.2839
1,2,-2.3193,1.4681
1,2,-2.3154,0.20669
1,2,-2.3115,-1.0115
1,2,-2.3076,-1.7124
1,2,-2.3037,-1.6435
1,2,-2.2998,-0.88766
1,2,-2.2959,0.16988
1,2,-2.292,1.0113
1,2,-2.2881,1.217
1,2,-2.2842,0.65543
1,2,-2.2803,-0.45457
1,2,-2.2763,-1.6361
1,2,-2.2724,-2.362
1,2,-2.2685,-2.2866
1,2,-2.2646,-1.4007
1,2,-2.2607,-0.041851
1,2,-2.2568,1.2411
1,2,-2.2529,1.9143
1,2,-2.249,1.6784
1,2,-2.2451,0.59286
1,2,-2.2412,-0.94359
1,2,-2.2373,-2.3469
1,2,-2.2334,-3.0712
1,2,-2.2295,-2.8141
1,2,-2.2256,-1.6271
1,2,-2.2217,0.10842
1,2,-2.2178,1.8244
1,2,-2.2138,2.9728
1,2,-2.2099,3.2167
1,2,-2.206,2.5404
1,2,-2.2021,1.2401
1,2,-2.1982,-0.1941
1,2,-2.1943,-1.2596
1,2,-2.1904,-1.6182
1,2,-2.1865,-1.2062
1,2,-2.1826,-0.24042
1,2,-2.1787,0.87762
1,2,-2.1748,1.7209
1,2,-2.1709,1.9976
1,2,-2.167,1.6534
1,2,-2.1631,0.8774
1,2,-2.1592,0.01347
1,2,-2.1553,-0.5856
1,2,-2.1513,-0.70038
1,2,-2.1474,-0.3256
1,2,-2.1435,0.34217
1,2,-2.1396,1.002
1,2,-2.1357,1.3867
1,2,-2.1318,1.3801
1,2,-2.1279,1.0609
1,2,-2.124,0.65492
1,2,-2.1201,0.41768
1,2,-2.1162,0.50313
1,2,-2.1123,0.88001
1,2,-2.1084,1.3375
1,2,-2.1045,1.5804
1,2,-2.1006,1.3717
1,2,-2.0967,0.65822
1,2,-2.0928,-0.38287
1,2,-2.0888,-1.4004
1,2,-2.0849,-2.0098
1,2,-2.081,-1.9583
1,2,-2.0771,-1.2405
1,2,-2.0732,-0.11357
1,2,-2.0693,1.0005
1,2,-2.0654,1.6842
1,2,-2.0615,1.695
1,2,-2.0576,1.0625
1,2,-2.0537,0.071034
1,2,-2.0498,-0.86629
1,2,-2.0459,-1.3873
1,2,-2.042,-1.3369
1,2,-2.0381,-0.83216
1,2,-2.0342,-0.20758
1,2,-2.0303,0.13571
1,2,-2.0263,-0.087669
1,2,-2.0224,-0.91172
1,2,-2.0185,-2.089
1,2,-2.0146,-3.1797
1,2,-2.0107,-3.7244
1,2,-2.0068,-3.4289
1,2,-2.0029,-2.2867
1,2,-1.999,-0.5886
1,2,-1.9951,1.1821
1,2,-1.9912,2.5265
1,2,-1.9873,3.1093
1,2,-1.9834,2.871
1,2,-1.9795,2.0344
1,2,-1.9756,1.0076
1,2,-1.9717,0.22662
1,2,-1.9678,4.1689e-05
1,2,-1.9638,0.41173
